samb01,samb02,samb03,samb04,samb05,samb06,samb07,samb08,samb09,samb10,samb11,samb12,samb13,samb14,samb15,samb16,samb17,samb18,samb19,gender,age,id,semester,ethnic,SAmb_tot
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,19.33,1529,79,2,3
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,19.35,1530,79,2,15
0,0,1,0,1,0,NA,1,1,0,0,0,1,1,1,1,0,0,0,0,18.98,1531,79,1,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.89,1532,79,1,0
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.38,1533,79,1,3
0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,NA,0,0,1,1,18.21,1534,79,1,7
0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,18.64,1535,79,1,7
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,40.24,1536,79,1,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,18.11,1537,79,1,4
0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,23.6,1538,79,1,14
0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,18.36,1539,79,1,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.72,1540,79,1,0
0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,19.44,1541,79,3,7
1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,18.28,1542,79,1,17
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,32.73,1543,79,2,3
0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,18.78,1544,79,1,6
1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,18.54,1545,79,1,8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.63,1546,79,NA,1
0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,18.43,1547,79,1,7
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,18,1549,79,4,6
0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,19.18,1550,79,1,6
1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,18.24,1551,79,1,5
1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,18.95,1552,79,1,13
1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,18.28,1553,79,1,10
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18.12,1554,79,1,3
1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,19.11,1555,79,NA,13
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,19.82,1556,79,2,4
0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,21.61,1557,79,2,9
0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,18.77,1558,79,2,9
1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,19.29,1559,79,1,7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.69,1560,79,2,1
0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,18.57,1561,79,2,4
0,0,0,1,0,1,1,1,0,1,0,NA,NA,0,1,0,1,1,0,1,19.05,1562,79,2,8
1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,18.23,1563,79,1,10
0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,18.25,1564,79,1,10
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,18.77,1565,79,1,3
1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,19.53,1566,79,1,8
1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,18.79,1567,79,1,11
0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,18.46,1568,79,1,6
0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,18.84,1569,79,1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.88,1570,79,1,0
0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,18.07,1571,79,1,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.61,1577,79,1,0
0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,18.75,1578,79,1,12
0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,18.51,1579,79,2,10
0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,19.37,1580,79,1,14
0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,18.38,1581,79,1,10
0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,18.53,1582,79,2,5
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,20.22,1583,79,2,2
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,18,1584,79,3,4
0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,18.17,1585,79,2,7
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,19.76,1586,79,2,5
0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,18.75,1587,79,1,9
0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,18.11,1588,79,1,5
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,18,1589,79,1,3
0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,18.16,1590,79,1,9
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.85,1591,79,2,2
1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,18.16,1592,79,2,16
0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,20.76,1593,79,1,6
0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,18.74,1594,79,1,8
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,18.47,1595,79,1,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.17,1596,79,1,0
0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,21.97,1597,79,1,4
0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,18.74,1598,79,1,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.64,1599,79,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,18.84,1600,79,2,18
0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,18.74,1601,79,1,4
0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,18.13,1602,79,1,6
0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,18.27,1603,79,1,8
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,1604,79,1,3
1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,18,1605,79,2,14
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,19.16,1606,79,4,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,20.1,1607,79,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.06,1608,79,1,0
0,0,0,1,0,0,NA,1,1,1,0,0,0,1,0,0,0,0,0,0,20.67,1609,79,1,5
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,18.55,1610,79,2,2
0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,18.42,1611,79,1,11
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,18.25,1612,79,1,3
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18.26,1613,79,3,2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.36,1614,79,4,1
0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,23.43,1616,79,1,14
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.28,1617,79,1,1
0,0,1,1,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,18.64,1618,79,1,3
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,18.07,1619,79,4,4
0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,19.26,1621,79,1,8
1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,18,1622,79,2,16
1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,18.98,1623,79,1,16
1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,19.72,1624,79,1,14
0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,18,1625,79,2,7
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,18.16,1626,79,1,5
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,18.07,1627,79,1,2
0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,18.04,1629,79,NA,11
0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,18.9,1630,79,1,6
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.14,1631,79,1,2
0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,18.45,1633,79,1,7
0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,19.02,1634,79,1,7
0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,26.06,1635,79,1,6
0,0,NA,1,0,0,0,0,0,1,0,0,0,NA,1,0,0,0,0,1,19.85,1636,79,6,3
0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,38.96,1638,79,1,6
0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,18.36,2500,79,2,7
0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,NA,NA,2501,79,NA,7
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.73,2502,79,1,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18,2515,79,1,3
0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,19.58,2516,79,1,5
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20,2517,79,2,3
0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,22.58,2518,79,1,8
0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,18.08,2519,79,1,6
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.75,2520,79,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.42,2521,79,1,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.58,2522,79,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,18.92,2523,79,2,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18.67,2524,79,1,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20,2525,79,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,18.17,2526,79,1,19
0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,18.5,2528,79,1,5
0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,18.25,2529,79,3,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.47,2530,79,1,0
0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,19.08,1000,81,1,6
1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,18.41,1001,81,2,12
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.39,1002,81,3,3
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,18.9,1003,81,1,4
1,1,1,1,0,1,1,NA,NA,0,0,0,0,0,1,0,1,1,1,1,18.91,1004,81,1,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.18,1005,81,4,0
0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,19.15,1006,81,1,7
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,18.53,1007,81,1,5
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,18.65,1008,81,2,3
0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,19.36,1009,81,6,14
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,18.43,1010,81,1,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18.67,1013,81,2,2
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32.64,1014,81,NA,17
0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,19.25,1016,81,1,6
1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,19.41,1017,81,1,10
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,21.57,1018,81,4,19
0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,18.98,1020,81,2,8
0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,18.11,1021,81,2,8
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,18.35,1022,81,2,2
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18.94,1023,81,1,2
0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,19.14,1024,81,1,5
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.23,1025,81,NA,1
0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,19.16,1026,81,1,6
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.58,1029,81,2,2
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,18.96,1030,81,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.3,1031,81,2,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.15,1032,81,1,18
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,19.19,1034,81,1,3
0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,18.64,1036,81,1,8
0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,19.24,1037,81,1,9
1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,18.3,1039,81,1,10
0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,19.03,1040,81,1,9
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,19.21,1041,81,1,5
0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,19.23,1043,81,1,10
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.86,1044,81,5,1
0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,19.24,1045,81,2,9
0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,18.45,1046,81,2,10
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.89,1047,81,1,2
0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,18.81,1048,81,4,12
0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,18.23,1049,81,1,12
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,18.49,1050,81,1,18
0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,18.49,1051,81,1,12
1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,18.96,1052,81,1,11
0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,18.93,1053,81,2,9
0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,18.46,1054,81,1,7
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,18.86,1055,81,1,3
0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,21.54,1056,81,2,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.25,1058,81,1,1
0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,19.39,1059,81,3,4
0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,18.35,1060,81,1,8
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,18.24,1061,81,2,18
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20.49,1062,81,1,1
0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,19.13,1063,81,1,12
0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,18.76,1064,81,2,9
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,18.71,1065,81,1,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.73,1066,81,NA,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,20.07,1067,81,1,2
0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,22.24,1068,81,1,4
0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,19.03,1069,81,1,3
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19.52,1071,81,1,2
0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,24.92,1072,81,1,9
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,18.82,1073,81,1,3
0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,19.24,1074,81,1,6
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19.08,1126,81,1,1
0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,19.84,1127,81,1,9
0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,18.72,1128,81,1,5
0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,18.58,1129,81,1,15
0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,20,1131,81,2,5
0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,19.08,1132,81,1,9
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,18.73,1133,81,1,5
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,18.36,1134,81,1,3
0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,18.8,1135,81,1,7
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.86,1136,81,1,2
0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,18.64,1137,81,1,7
0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,20.63,1138,81,1,5
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,19.29,1141,81,1,3
0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,18.93,1142,81,2,7
0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,19.85,1143,81,1,4
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.76,1144,81,2,1
0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,20.12,1145,81,1,9
0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,18.81,1146,81,2,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.07,1147,81,2,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,23.54,1148,81,2,4
0,1,NA,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,20.59,1149,81,2,14
0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,18.55,1150,81,1,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.99,1151,81,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19.08,1152,81,1,1
0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,18.42,1153,81,2,8
0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,19.39,1154,81,2,14
0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,18.5,1155,81,1,6
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,29.11,1156,81,1,5
1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,18.41,1157,81,1,10
1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,18.27,1162,81,2,8
0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,19.06,1163,81,2,11
0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,18.77,1164,81,2,11
0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,19.06,1165,81,2,11
0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,23,1166,81,1,6
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.68,1167,81,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,19.36,1170,81,1,2
0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,18,1171,81,2,12
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,18,1172,81,1,4
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,18.7,1173,81,1,4
0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,18.48,1175,81,1,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.26,1177,81,1,0
0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,18.49,1178,81,3,10
0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,19.52,1180,81,1,5
0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,18.98,1182,81,2,5
0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,19.17,1183,81,1,14
0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,20.24,1184,81,1,5
1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,19.63,1185,81,1,15
0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,18.82,1186,81,1,11
0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,19.03,1187,81,1,12
0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,18.75,1188,81,5,9
0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,19.03,1189,81,2,11
0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,19.03,1190,81,1,7
1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,20.21,1191,81,1,11
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18.99,1192,81,1,2
0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,18.94,1193,81,1,8
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.72,1194,81,1,1
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,18.6,1195,81,2,15
0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,18.93,1196,81,2,8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.74,1197,81,1,1
0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,18.46,1198,81,1,6
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,22.01,1199,81,1,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.46,1225,81,1,1
1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,18.68,1226,81,6,16
0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,18.73,1227,81,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.22,1228,81,2,0
0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,18.56,1229,81,2,7
1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,18.51,1230,81,2,15
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18.28,1231,81,2,2
0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,19.23,1232,81,2,5
1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,18.46,1233,81,3,9
0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,18.97,1234,81,2,7
0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,18.41,1235,81,2,8
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,18.64,1236,81,5,16
0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,18.96,1237,81,NA,15
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,18.34,1238,81,1,4
0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,18.79,1239,81,1,4
0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,19.06,1240,81,2,13
1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,19.18,1241,81,2,8
0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,18.74,1242,81,2,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,19.31,1243,81,1,3
0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,18.25,1245,81,3,7
1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,18.44,1246,81,1,7
